product_id,customer_id,customer_evaluate,content,like_count,rating,score,created_at,rating_1_stars,rating_2_stars,rating_3_stars,rating_4_stars,rating_5_stars
91612670,29000651,Cực kì hài lòng,"camera chụp hình đẹp, hình ảnh sắc nét, độ phân giải cao, giao nhanh",0,5,0.18214936,1680178969,1,1,3,19,186
91612670,29112610,Rất không hài lòng,Tiki lừa đảo k hoàn ASA. Dụ khách mua hàng,0,1,33.33333333,1688277235,1,1,3,19,186
91612670,21810901,Hài lòng,xài ổn nek lần sau sẽ mua ủng hộ shop nữa,0,4,0.12033694,1687243444,1,1,3,19,186
57809866,23799249,Cực kì hài lòng,"Sản phẩm so với giá thì khá ổn nhé! Hàng mới nguyên, mình tự cài đặt ứng dụng cần thiết hết nha (làm theo hướng dẫn là được hết á. hihi) Mua cho phụ huynh lướt web, nghe gọi là ok lắm nha 😁😁😁. Mình đặt 9h rưỡi sáng mà 11h hơn hàng tới tay rùi, nhanh quá luôn. Cho 10 sao ********** 😀",6,5,0.0070046,1650789580,21,6,30,106,868
57809866,20025381,Cực kì hài lòng,"Mình mua cho mẹ dùng vì cảm thấy giá cả ổn và chức năng cũng phù hợp với người lớn tuổi. 
Cảm giác mới cầm đth lên thì đth khá nhẹ, vừa tay. Kiểu dáng thiết kế theo xu hướng ( màn hình, camera). Các bạn xem review youtube sẽ rõ chức năng hơn. Tiền nào của nấy, nhưng với giá này thì dth như vậy mình cảm thấy rất ổn. Phù hợp với các bạn sinh viên và người lớn tuổi có nhu cần đơn giản mà giá nhẹ nhàng. Hơn nữa Xiaomi là thương hiệu đã được khẳng định nên ko lo lắng nhiều. 
Recomended nha",29,5,0.00532529,1611755287,21,6,30,106,868
57809866,5198737,Cực kì hài lòng,"Hình ảnh sắc nét, máy chạy rất mượt. Tiki giao hàng từ hcm ra ngoài hà nội rất nhanh. Máy chạy không nóng, pin khá lâu, có hai sim thích hợp sử dụng cơ bản",3,5,0.01050372,1660367463,21,6,30,106,868
57809866,27701371,Cực kì hài lòng,"[CSKH] Chúc mừng năm mới Tân Sửu 2021. Kính chúc Quý khách năm mới hạnh phúc, an khang và thịnh vượng. MobiFone trân trọng cám ơn Quý khách hàng đã luôn đồng hành và ủng hộ trong thời gian qua.",0,5,44.44444444,1660718511,21,6,30,106,868
57809866,942960,Hài lòng,"Điện thoại giá rẻ, đầy đủ chức năng. Tiki giao hàng nhanh, đóng gói cẩn thận, nguyên seal. Xét về hiệu năng hoạt động thì thấy máy chạy chậm, hay bị đơ máy, k mượt  dù chạy ứng dụng cơ bản.",0,4,33.33333333,1675838990,21,6,30,106,868
57809866,22685628,Rất không hài lòng,"Lần đầu tiên tôi đặt hàng trên tiki quá là thất vọng, vừa thiếu phụ kiện lại còn nói những lời khó nghe, không cho kiểm tra hàng nếu muốn kiểm tra phải có CMND mình nghĩ chắc chắn sẽ giở trò gì nên mình mới không cho, cuối cùng thì cũng cho kiểm tra nếu tiki làm ăn chân chính thì chắc sẽ cho khách kiểm tra đàng hoàng rồi, tôi sẽ kiện tiki về việc làm ăn bát nháo, lừa đảo,anh chị em nào nhìn thấy bài viết này rồi đừng nên đặt hàng trên tiki nữa nếu không tin thì thử mới biết...?",1,1,0.02270837,1627194112,21,6,30,106,868
57809866,9140677,Cực kì hài lòng,Camera chụp kg sắc nét mấy. Nói chung là với tầm giá đó thì ok ah. Còn bền hay kg đợi dùng thời gian đã rồi viết đánh giá sau ah,0,5,38.88888889,1684730571,21,6,30,106,868
57809866,533103,Rất không hài lòng,"Điện thoại xài tầm 2 tháng bị lỗi phần mềm, liên tục bị đơ máy, bộ nhớ 32G nhưng chỉ hiển thị khả dụng 22G, ổ cắm là Micro sd chứ hk phải Type C ( lỗi 1 phần do mình không đọc kĩ) nói chung quá tệ so với bản redmi 8.",0,1,27.77777778,1674537990,21,6,30,106,868
57809866,22910080,Cực kì hài lòng,"Sạc bình thường chứ k phải sạc nhanh, giao hàng nhanh, hàng hãng nguyên seal. Giá sale khá hời.",0,5,50.0,1663223208,21,6,30,106,868
57809866,5639229,Cực kì hài lòng,"Mua máy được gần 1 tuần rồi, hôm nay mới review cho mn, mình chọn nhà cc là Misun store có mỗi 1 màu xanh ngọc nên giá rẻ hơn có 1830k thôi nhưng cũng rất đẹp nha. Shipper giao hàng sớm hơn dự kiến 2 ngày. Máy full box, nguyên seal.gói hàng đẹp, cẩn thận, đã test máy mấy hôm nay thấy máy pin đúng trâu bò, nếu chỉ nghe gọi ko mình nghĩ chắc cũng hơn tuần mới hết pin quá, lướt web, zalo, fb mượt mà, youtube mp3 chất lượng hình ảnh , âm thanh khá ok. Hơi chậm hơn so với các máy đắt tiền như ss ip nhưng giá thế này thì cũng rất đáng rồi. Màn hình to, cấu hình đẹp. Sạc pin cũng nhanh lên. Chỉ có 1 nhược điểm duy nhất là khi khởi động máy đăng nhập khá rườm rà nhiều thao tác, khá phức tạp nên nếu mua cho ba mẹ hay người lớn xài cái bạn nên đăng nhập trc giúp họ. Camera độ phân giải ko cao. Nhưng gọi video call cũng ổn. Máy này chơi mấy game bình thường thì mượt mà, sợ chạy game nặng thì hơi giựt nhé. Nói chung máy rất đáng đồng tiền bát gạo, phù hợp cho người lớn sử dụng, cần pin trâu. Còn về độ bền thì dùng lâu dài mới biết đc thế nào.",28,5,0.01599084,1600323141,21,6,30,106,868
120295859,23466409,Cực kì hài lòng,"Máy khá to, cầm nặng tay, không được mỏng dự đoán là do dung lượng pin lớn nhưng với tầm giá này thì không có gì để chê. Cấu hình như này với tôi thế là được, phù hợp với nam giới hơn nữ giới.",3,5,0.01069805,1660065599,8,1,3,34,148
120295859,19760048,Cực kì hài lòng,"Sản phẩm làm máy phụ rất tốt, dung lượng pin rất trâu. Hệ điều hành thuần gốc dễ xài và mượt các nhu cầu cơ bản",0,5,38.88888889,1691927521,8,1,3,34,148
120295859,5229895,Hài lòng,"Mở đt phải cập nhật lâu chừng 40p. Hơi tiếc là chân sạc ko phải typ C. Sạc lâu đầy, có sạc nokia theo kèm mà cắm rất nóng cả máy và củ sạc. Ông ba dùng đk trong tầm giá.",0,4,33.33333333,1676870198,8,1,3,34,148
120295859,16968933,Cực kì hài lòng,"Máy khá ổn: Màn hình lớn, pin cực tốt, giao diện chưa thân thiện lắm. Mức độ hoàn thiện đạt mức khá. Máy tặng kèm Bao silicon bảo vệ máy.",1,5,0.020218,1658741347,8,1,3,34,148
120295859,10498768,Hài lòng,"Android go phiên bản này không ổn định, được vài hôm xuất hiện lỗi không thể mở được ứng dụng camera dù không va đập phần cứng nào, tạm chấp nhận được",0,4,0.03625159,1675745522,8,1,3,34,148
120295859,14122,Cực kì hài lòng,"Giao hàng rất nhanh. Đặt sáng CN thì sáng thứ 2 đã giao hàng, dù là giao ngoại tỉnh. Sản phẩm chưa dùng nên chưa đánh giá được kỹ. Tạm hài lòng với dịch vụ.",0,5,38.88888889,1659937466,8,1,3,34,148
120295859,19275412,Hài lòng,"Màn hình bự, rất hợp cho cha mẹ lớn tuổi. Máy hơi chậm xíu, pin trâu, camera tạm ổn, mua Tiki trading rất yên tâm. Trong tầm giá như vậy là quá ổn! Em shipper rất dễ thương!",0,4,33.33333333,1669519416,8,1,3,34,148
120295859,777605,Cực kì hài lòng,"Giao hàng tốc độ .
Sản phẩm rất tốt so với giá tiền ! 
Đẹp, nét, pin dung lượng nhiều, bộ nhớ … nói chung quá tốt so với tầm giá dưới 2 triệu !
Hàng điện tử mua của Tiki Trading thì yên tâm !",0,5,27.77777778,1667913311,8,1,3,34,148
120295859,19631378,Cực kì hài lòng,các tính năng kỹ thuật của điện thoại Nokia chính hãng thì hoàn hảo. giá lại rẻ vừa túi tiền của học sinh và người có thu nhập thấp.,0,5,4.27350427,1692158389,8,1,3,34,148
120295859,10608575,Hài lòng,"Mẫu mã đẹp, âm thanh tốt, nhanh. Chưa sử dụng nhiều nên chưa thể đánh giá nhiều. Sao không có nút cài đặt trong đó có thể hiện bộ nhớ trong, thẻ nhớ; wiffi hay dùng 3G và nhiều chức năng khác. Lắp thẻ nhớ có 1 số hình mà không tìm thấy đâu.",1,4,0.01165659,1643108162,8,1,3,34,148
183330021,19013048,Cực kì hài lòng,"Tiki Trading là một gian hàng trực tuyến chuyên bán các sản phẩm chính hãng từ các thương hiệu, được Tiki phân phối và bán hàng trực tiếp đến người tiêu dùng. Có thể hiểu Tiki Trading giống như bất kì một shop online bất kỳ bán đa dạng sản phẩm trên nền tảng sàn thương mại Tiki với giá cả khá cạnh tranh.",14,5,0.02113313,1672207915,8,1,1,27,798
